video_id,comment_id,author,author_profile_image_url,author_channel_url,author_channel_id,comment,published_at,updated_at,like_count,viewer_rating,can_rate,is_reply,parent_id,channel_id
-hhTQHuowK0,Ugwt8gC8gvcMXuoWDMF4AaABAg,@wiolettamagdalenahoulihan3583,https://yt3.ggpht.com/ytc/AIdro_kJZ_XJuxL8hdIZXqWLFC7y7i_N-SQ-CdMA_zvbPV3_iWI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@wiolettamagdalenahoulihan3583,UCTtwSZPzsVITcSp7vN8Mz4w,"❤️







Dffdftyrbdgdydgdfddsddsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssspsspsspspssppcstpxtrpdvrtvpydtvyftvytvffbgyygggybubunyhuiniuhnnm",2025-06-21T14:40:16Z,2025-06-21T14:40:16Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgxgSuThEwF9PX10EBZ4AaABAg,@TV_girlll425,https://yt3.ggpht.com/Z_QUZjGEQV96k8K8H2J7gLSe5xgV0BEUfDMPBD2YbfBK2RMJVU4VmxOqVQSZo38Czwo1ze61bQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TV_girlll425,UC0R_YSYNZdOaRKKKVi_mzFg,"Hi cookie, I watched you forever in 2022 things has changed I miss watching you’re videos you have been a amazing YouTuber i have been diagnosed with cancer but im still here and I am not giving up you are were my fav YouTuber❤",2025-06-21T13:17:53Z,2025-06-21T13:18:34Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,Ugzjw4q5D4iccYNuish4AaABAg,@PMDCXXVI,https://yt3.ggpht.com/BcvhLEKUPYLwOOP8EYl5Vq34YSt4VXKS2jgQq2muxbgxVMfz_1WJ5omoYbe2cUImC2M-XjsSWA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PMDCXXVI,UCNFnooIenQNrwUWpnE87Feg,*My little pony flashbacks*,2025-06-21T07:34:39Z,2025-06-21T07:34:39Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgzhGRHZ3nsgD_tss5p4AaABAg,@Callme_melody85,https://yt3.ggpht.com/ytc/AIdro_nr9xE_2vBhbh6K--Fq-aive21XyEQnu2y02BiS_JoIPeuEzrRmJAz6CHewA8Z5_h4Pew=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Callme_melody85,UCCphio7O0P9952XIkHvNKfw,When I saw the letters that said sht it made me think of smth,2025-06-21T06:04:22Z,2025-06-21T06:04:22Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgzWkTu2_xEwfRT-bVx4AaABAg,@oma224,https://yt3.ggpht.com/xY22Of6hRXPeB9CyHSoKyEniP0x7eN9F5mstKZxZYwwOXMP9lhdVxE1TI3uLFCQlDJ5Ig2_KrMU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@oma224,UCn5ajTpoZrosl_USQ300zKg,Hi cookie,2025-06-21T03:34:19Z,2025-06-21T03:34:19Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgwPOElCVs8mUIyTOD54AaABAg,@jeffanstett9891,https://yt3.ggpht.com/ytc/AIdro_mphbr0ozWSqQLlata9HTaGLiau1-RuNkOzzBuYFQ7nRKg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jeffanstett9891,UCF0CRuKDJ17GsxX9iYblO2A,"Ay ay, So Myatt💕👍😘😍😁😃😍😍👌😀☺️",2025-06-21T03:29:01Z,2025-06-21T03:29:01Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,Ugx7AbD5RL-K7jqIJKJ4AaABAg,@KitKitty-f3p,https://yt3.ggpht.com/dJH2iQq_T_0bYm3XahYpkc5_jyQEaiwRWQ8Z1_d8NUCd1lAz2ss0-uqvxCrBT4LoXukDpEnF-A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@KitKitty-f3p,UCOhH0cVhDiHxLFsoJE_rMBA,"🩷 here's some cookies, Cookie 🍪🍪🍪",2025-06-20T23:26:41Z,2025-06-20T23:27:04Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgzYqZik5upHWxKrMsd4AaABAg,@MaxRivera-z3k,https://yt3.ggpht.com/HuLbsumkc4dXArdKrmsfLjlz1xRTqLxyAxoFUAi8qZ7-6mXY7Bv8lDehAkh2HERywfu4SIpEtw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@MaxRivera-z3k,UCJlxiB0qsaBwpwZuOphfefg,Omggg cookie pls Friend me on Roblox,2025-06-20T20:43:30Z,2025-06-20T20:43:30Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,Ugw4VL0og9K2Nou03Ot4AaABAg,@aliemrulahi9191,https://yt3.ggpht.com/bAslNwx1a8BNKVtkWJ0af0qJ7F7IPwXKY4o1MaoZif_fxfT01GgiC37rBOdCjD_WBax3sK5Zdpo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aliemrulahi9191,UC0Qj4dxyuH_LjO_gaRIFNDA,The unicorns and toys are amazinggg!!!! ❤🩵🩷🩶🧡💛💚💙💜🍪🍪🍪🍪(hugs),2025-06-20T16:44:40Z,2025-06-20T16:44:40Z,1,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
-hhTQHuowK0,UgzkDOIg7neOloX9X_B4AaABAg,@StephanieYaryan,https://yt3.ggpht.com/ytc/AIdro_mGCcO77qRAILeeq23h9y6AoVb-S6jhNjs55xh4H1JqzRtYoueMFrSC8S9Y7lZhzF6Tww=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@StephanieYaryan,UCM_HGih1JnE4QHyAw_KhBgQ,I hope you know that you are a og,2025-06-20T16:02:02Z,2025-06-20T16:02:02Z,0,none,True,False,,UCelMeixAOTs2OQAAi9wU8-g
